"","YearStart","LocationAbbr","LocationDesc","DataValue","LowConfidenceLimit","HighConfidenceLimit","LocationID","TOBDataValue","TOBLowConfidenceLimit","TOBHighConfidenceLimit","AlcHeavyDataValue","AlcHeavyLowConfidenceLimit","AlcHeavyHighConfidenceLimit","AlcBingeDataValue","AlcBingeLowConfidenceLimit","AlcBingeHighConfidenceLimit","ObeDataValue","ObeLowConfidenceLimit","ObeHighConfidenceLimit","selfHlthDataValue","selfHlthLowConfidenceLimit","selfHlthHighConfidenceLimit","HlthCareDataValue","HlthCareLowConfidenceLimit","HlthCareHighConfidenceLimit","X.x","SNAP","individual_homeless","fam_homeless","total_homeless","unemployment_rate","Male_poverty","Female_poverty","Total_poverty","X.y","o3_mean","pm2.5_mean","so2_mean","co_mean","no2_mean","State.Name"
"274",2016,"IL","Illinois",11.1,8.6,14.4,17,"13.0",10.3,16.2,"6.5",4.8,8.6,"21.9",18.9,25.4,"51.5",47.2,55.7,87,84.1,89.5,89.9,87.2,92,123,191.4393,0.6986,0.4604,1.159,5.9,0.107,0.145,0.127,278,0.0297474000872019,8.39174654862342,1.10770068072807,0.211001983826256,14.2785356383794,"Illinois"
"275",2016,"ID","Idaho",11.1,8.4,14.5,16,"16.0",12.8,19.9,"6.1",4.1,8.8,"16.2",12.9,20.2,"50.4",45.5,55.3,87.8,84.2,90.6,77.6,73.3,81.4,114,18.5303,0.1284,0.0963,0.2247,3.7,0.135,0.164,0.149,277,0.0326843738109897,8.28099001982979,1.50641990017872,0.295968733004386,9.86343334615384,"Idaho"
"276",2016,"IN","Indiana",14.3,12,17,18,"19.5",17,22.4,"8.0",6.2,10.4,"19.7",16.9,22.8,"57.7",53.9,61.4,86.7,84.3,88.8,85.3,82.4,87.8,132,74.161,0.3824,0.1974,0.5798,4.4,0.115,0.166,0.141,279,0.0322670475128534,8.62728778188609,1.41611222007201,0.312523373003993,8.33897722101889,"Indiana"
"277",2016,"KS","Kansas",11.9,10.2,13.9,20,"17.4",15.4,19.6,"5.5",4.3,7.1,"16.3",14.2,18.6,"56.7",53.6,59.7,89.5,87.5,91.1,81.6,79.1,83.8,150,25.3833,0.1228,0.1027,0.2255,4,0.116,0.131,0.124,281,0.0306526096799949,5.75035131445332,0.764942496031151,0.225583312138728,4.13725198170179,"Kansas"
"278",2016,"KY","Kentucky",17.9,15.2,21.1,21,"29.1",25.9,32.6,"5.5",4,7.4,"16.2",13.7,19.1,"59.3",55.5,63,84.5,81.7,87,94,91.9,95.5,159,66.6264,0.2949,0.1288,0.4237,5,0.149,0.194,0.172,282,0.0311724788121757,8.53039885598708,0.677781462560493,0.26610786073286,7.22976034833976,"Kentucky"
"279",2016,"LA","Louisiana",10.4,7.4,14.4,22,"24.8",20.3,30,"6.2",4.1,9.2,"17.9",14.2,22.4,"60.7",55,66,85.3,80.9,88.8,84.8,80.5,88.2,168,92.7168,0.3176,0.0818,0.3994,6.1,0.147,0.199,0.174,283,0.0272045140479141,8.88253434924038,1.60478466149047,0.30303867518045,6.02900234492556,"Louisiana"
"280",2016,"MA","Massachusetts",14.9,12.6,17.5,25,"11.3",9.1,13.8,"8.2",6.4,10.4,"21.6",18.8,24.8,"44.8",40.9,48.7,89.7,87.3,91.6,94.1,91.9,95.7,195,77.9192,0.6434,1.3174,1.9608,4,0.093,0.123,0.108,286,0.0309527800326154,5.72468653347864,0.848277136794784,0.240331258719758,8.02530894818858,"Massachusetts"
"281",2016,"MI","Michigan",14.9,13,17,26,"20.8",18.5,23.2,"7.3",5.9,9.1,"21.4",19.1,23.9,"55.9",52.9,58.9,85.1,82.9,87.1,89.9,87.8,91.6,204,147.3614,0.5803,0.3513,0.9316,5,0.132,0.175,0.154,287,0.0327963940323661,7.98064063631806,1.13559656651476,0.321149274488525,10.2749453000757,"Michigan"
"282",2016,"MD","Maryland",12.3,10.6,14.2,24,"12.8",11,14.9,"6.1",4.9,7.6,"17.8",15.6,20.2,"52.2",49.1,55.3,89.2,87.1,91,88.3,86,90.3,186,74.4343,0.4983,0.2706,0.7689,4.3,0.08,0.108,0.094,285,0.0331582880428402,7.32633583797787,0.627811579109006,0.189382093796886,9.92468797252054,"Maryland"
"283",2016,"ME","Maine",17.4,14.3,20.9,23,"22.8",19.3,26.8,"9.8",7.3,13,"23.5",19.8,27.7,"51.0",46.4,55.5,87.2,84.2,89.7,87.5,84.4,90.1,177,18.9245,0.1321,0.092,0.2241,3.8,0.122,0.144,0.133,284,0.0284727563811479,5.96162257542053,0.296858750877002,0.166450122866814,2.23412302150613,"Maine"
"284",2016,"MN","Minnesota",11,9.7,12.5,27,"16.0",14.4,17.8,"8.2",7,9.5,"23.6",21.7,25.6,"50.0",47.6,52.4,91.4,90,92.7,92.3,91,93.5,213,47.8783,0.3669,0.3672,0.7341,3.9,0.086,0.107,0.096,288,0.0275462604110767,4.80876553622512,1.00203868510329,0.20287466046716,7.99782166361228,"Minnesota"
"285",2016,"MO","Missouri",13.7,10.6,17.6,29,"21.6",18,25.7,"7.6",5.3,10.6,"20.2",16.5,24.6,"54.7",49.7,59.6,86.2,82.9,88.9,83.9,80.2,87,231,81.069,0.381,0.2384,0.6194,4.6,0.122,0.162,0.142,290,0.0314198212957004,7.50733768421441,0.982696831122505,0.297772370422477,9.17664551374525,"Missouri"
"286",2016,"MT","Montana",9.5,7.2,12.5,30,"19.5",15.9,23.7,"6.6",4.5,9.6,"19.8",16.2,24.1,"50.1",44.9,55.3,91.8,88.8,94,87.9,84.1,90.8,240,11.6626,0.0844,0.0574,0.1418,4.3,0.137,0.163,0.15,291,0.0297684151980533,5.98840589730048,0.775012585133151,0.183281898996481,1.12205956290135,"Montana"
"287",2016,"MS","Mississippi",9.4,7.3,12.1,28,"24.5",20.8,28.7,"4.4",2.7,6.9,"11.9",9.1,15.4,"67.3",62.9,71.3,86.2,83.2,88.7,81.8,78.3,84.8,222,58.2658,0.1299,0.0439,0.1738,6,0.17,0.232,0.203,289,0.0305883422138193,8.15454673732239,0.316689279311256,0.225235265027322,5.48415235528058,"Mississippi"
"288",2016,"NC","North Carolina",10.9,8.9,13.3,37,"17.1",14.5,20,"9.7",7.8,12.2,"17.2",14.6,20.2,"58.4",54.7,62,88.1,85.7,90.2,82.2,79.4,84.7,303,156.8387,0.6396,0.3163,0.9559,5.1,0.136,0.174,0.156,298,0.0329435752614635,8.57712398864513,0.205991198828687,0.243753078468909,7.44569109688609,"North Carolina"
"289",2016,"ND","North Dakota",11.3,8.6,14.6,38,"20.9",17.2,25.1,"8.7",6.3,11.8,"25.8",21.8,30.2,"56.3",51.4,61,87.6,83.9,90.6,94.2,91.2,96.2,312,5.4252,0.0662,0.0261,0.0923,3.1,0.104,0.144,0.123,299,0.028089547712916,3.1377616678143,0.484774983731509,0.17081440749184,2.40190738481518,"North Dakota"
"290",2016,"NH","New Hampshire",22.2,18,27,33,"25.9",21.1,31.3,"7.7",5.3,10.9,"21.4",17.1,26.4,"49.1",43.6,54.7,88.8,84.8,91.9,91.6,88.4,93.9,267,9.8464,0.0827,0.0539,0.1366,2.9,0.065,0.087,0.076,294,0.0306792418858638,5.15458339809506,0.75970793863068,0.160608072283405,3.02206186285714,"New Hampshire"
"291",2016,"NE","Nebraska",11.3,9.4,13.7,31,"16.7",14.5,19.2,"6.0",4.5,8,"19.9",17.5,22.5,"55.6",52.3,58.8,89.5,87.5,91.2,82.1,79.5,84.5,249,17.5851,0.188,0.0874,0.2754,3.1,0.107,0.141,0.124,292,0.0320663748869057,7.08161937080118,0.661602755310407,0.306272615543329,NA,"Nebraska"
"292",2016,"NJ","New Jersey",10.7,8.4,13.7,34,"11.8",9.2,15.1,"5.1",3.6,7.3,"17.5",14.4,21,"47.6",42.9,52.4,90.4,88,92.3,85.7,82.5,88.5,276,87.9987,0.554,0.3355,0.8895,4.9,0.084,0.107,0.096,295,0.0302180593603385,8.23557983998458,0.259129510770565,0.272315917643166,10.43089858071,"New Jersey"
"293",2016,"NM","New Mexico",15.7,12.5,19.6,35,"15.4",12.4,19.1,"4.4",3,6.5,"15.1",12,18.9,"56.8",51.7,61.7,84.2,80.5,87.3,86.8,83.1,89.7,285,47.1247,0.1556,0.0707,0.2263,6.8,0.177,0.207,0.192,296,0.0360481258627831,7.86267853916771,0.275316845144605,0.219293032212885,5.55660306469758,"New Mexico"
"294",2016,"NV","Nevada",10.4,7.7,13.8,32,"12.6",9.8,16,"5.3",3.5,7.7,"16.2",12.8,20.3,"52.2",46.9,57.5,84.2,80.2,87.5,79.9,75.7,83.5,258,43.9782,0.6853,0.0545,0.7398,5.8,0.121,0.158,0.14,293,0.0367913802485885,7.21034367109202,0.504385624721482,0.333338686743809,16.4692583596453,"Nevada"
"295",2016,"NY","New York",11,9.7,12.4,36,"12.7",11.2,14.3,"6.6",5.5,8,"19.3",17.4,21.4,"46.2",43.6,49,89.7,88.1,91.1,88.6,86.8,90.2,294,296.8227,3.5315,5.1037,8.6352,4.9,0.12,0.157,0.139,297,0.0307593201040262,5.46487835677371,0.369577642573034,0.20644452846129,8.21770661080536,"New York"
"296",2016,"OH","Ohio",10.5,8.6,12.8,39,"24.6",21.6,27.8,"6.3",4.9,8.2,"20.7",17.9,23.7,"58.2",54.5,61.7,86.5,83.9,88.7,93.9,92.1,95.3,321,160.8633,0.6946,0.3458,1.0404,5.1,0.12,0.163,0.142,300,0.0334650825145256,8.81575751193066,0.803901343156239,0.26091702148345,10.9283092707514,"Ohio"
"297",2016,"OK","Oklahoma",12.4,10.2,15.1,40,"20.1",17.1,23.5,"3.0",1.8,4.8,"12.2",9.8,15.2,"59.0",55,62.8,84.9,81.9,87.4,80.2,76.8,83.1,330,61.2869,0.2997,0.111,0.4107,4.7,0.122,0.183,0.153,301,0.0322215019770714,7.52778520237457,0.737969219500042,0.248793431836997,7.1343637525086,"Oklahoma"
"298",2016,"OR","Oregon",12.7,10.2,15.6,41,"15.5",12.8,18.6,"8.4",6.7,10.5,"17.1",14.5,20,"50.5",46.5,54.4,85.9,82.8,88.5,87.5,84.6,90,339,73.4864,0.9379,0.3859,1.3238,4.8,0.138,0.168,0.153,302,0.0263340998951303,6.55600328540829,0.188430197183099,0.300699251114743,11.1635664908634,"Oregon"
"299",2016,"PA","Pennsylvania",14.3,11.8,17.3,42,"18.1",15.4,21.2,"8.3",6.5,10.6,"22.3",19.4,25.6,"52.5",48.5,56.5,89.8,87.1,92.1,92.7,90.2,94.6,348,186.3836,0.8599,0.674,1.5339,5.3,0.108,0.138,0.123,303,0.0304505395644229,9.08486487726177,0.931730102772129,0.227107754263377,5.9682209122061,"Pennsylvania"
"300",2016,"PR","Puerto Rico",11.2,9.1,13.7,72,"9.2",7.1,11.9,"5.0",3.7,6.6,"13.1",10.9,15.6,"56.4",52.6,60.2,79.6,76.3,82.6,93.4,91.1,95.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,316,NA,NA,NA,NA,NA,"Puerto Rico"
"301",2016,"SD","South Dakota",7.1,4.6,10.8,46,"17.6",13.8,22,"6.0",4,9.1,"23.0",18.6,28.1,"55.3",49.2,61.2,92,88.3,94.6,90,85.8,93,375,9.5983,0.0548,0.0524,0.1072,3,0.112,0.159,0.136,306,0.0326186931438378,4.57729488245198,0.281414752156926,0.189932214480874,4.33752468001659,"South Dakota"
"302",2016,"RI","Rhode Island",12.5,9.3,16.5,44,"10.9",8.3,14.2,"5.6",3.7,8.3,"15.6",12.3,19.5,"49.5",44.1,55,88,84.2,91,91,87.3,93.7,357,17.1055,0.0859,0.0301,0.116,5.2,0.117,0.14,0.129,304,0.0327454200299663,6.84750442881226,0.244075316256831,0.393594950819672,11.0485644324913,"Rhode Island"
"303",2016,"SC","South Carolina",10.2,8.4,12.4,45,"18.5",16,21.2,"5.7",4.3,7.4,"16.6",14.2,19.3,"58.4",54.9,61.9,88.7,86.6,90.5,84,81.2,86.5,366,80.5012,0.3758,0.1293,0.5051,4.9,0.134,0.183,0.159,305,0.0302574819873049,8.43639141029125,0.224016714667939,0.178301705705706,4.96667055106267,"South Carolina"
"304",2016,"TN","Tennessee",14.9,11.8,18.7,47,"20.6",17.3,24.3,"7.2",5.2,9.9,"16.6",13.5,20.3,"59.8",55,64.4,87.7,84.7,90.2,87.7,84.1,90.6,384,111.3231,0.6652,0.2127,0.8779,4.8,0.136,0.177,0.158,307,0.0342222785923351,8.4391319326339,1.11169809848915,0.261435778983644,8.87399114089217,"Tennessee"
"305",2016,"TX","Texas",9.8,7.6,12.4,48,"11.1",9.1,13.6,"6.9",5.2,9.1,"17.6",14.8,20.7,"58.4",54.3,62.5,87,84.1,89.3,69.7,66,73.1,393,376.8472,1.5959,0.7163,2.3122,4.7,0.114,0.16,0.138,308,0.0282824269651782,8.83040586425988,0.387837708929415,0.306509619728545,7.09424610397757,"Texas"
"306",2016,"UT","Utah",9.8,8.3,11.5,49,"8.1",6.7,9.8,"4.6",3.5,5.8,"11.6",9.8,13.7,"46.3",43.3,49.2,91.1,89.2,92.7,85,82.7,87,402,21.982,0.1828,0.0979,0.2807,3.4,0.095,0.126,0.11,309,0.0380671451508335,6.36335728958375,0.730488434210526,0.352154175096929,4.09362347621145,"Utah"
"307",2016,"VA","Virginia",11,9.2,13.2,51,"14.9",12.8,17.3,"6.5",5.2,8.2,"18.7",16.2,21.4,"54.9",51.5,58.2,88.2,86,90.1,85.3,82.8,87.4,420,82.6354,0.3959,0.2309,0.6268,4,0.093,0.124,0.109,311,0.0307044721111286,7.25721364087106,0.350863159057726,0.281416913537592,7.63223871195231,"Virginia"
"308",2016,"VT","Vermont",14.7,12,17.9,50,"18.5",15,22.5,"9.8",7.2,13.2,"23.5",19.7,27.7,"46.9",42,51.8,91.6,88.6,93.9,95.8,93.7,97.2,411,7.9715,0.0655,0.0462,0.1117,3.1,0.083,0.11,0.096,310,0.0292080569122699,5.07497429315808,0.0878172216701282,0.149510627101152,6.25224999249984,"Vermont"
"309",2016,"WA","Washington",12.6,10.9,14.4,53,"13.7",12,15.7,"7.9",6.5,9.6,"17.8",15.8,19.9,"52.1",49.3,55,89.5,87.7,91,88.2,86.2,89.9,429,101.1412,1.39,0.6927,2.0827,5.2,0.108,0.139,0.124,312,0.0273188395861815,6.67564922569322,0.41141148549301,0.321310405723932,13.5217800919742,"Washington"
"310",2016,"WI","Wisconsin",10.6,7.9,14.1,55,"18.9",15.5,22.9,"8.5",6.3,11.5,"29.4",25.1,34.2,"55.4",50.3,60.3,88.8,85.3,91.5,89.4,85.8,92.2,447,72.8077,0.2886,0.2799,0.5685,3.9,0.101,0.123,0.112,314,0.0323151736364209,6.54889722932374,0.639412780317834,0.212181006118566,8.89247518996237,"Wisconsin"
"311",2016,"WV","West Virginia",14.8,12.4,17.6,54,"30.9",27.8,34.2,"3.7",2.5,5.7,"11.1",9,13.6,"59.6",56,63,83.4,80.7,85.8,90.2,87.8,92.2,438,35.7531,0.1039,0.0348,0.1387,6.1,0.154,0.203,0.179,313,0.0291192375639148,8.24555490446708,1.35598022193918,0.267564691155104,NA,"West Virginia"
"312",2016,"WY","Wyoming",16.4,12.3,21.5,56,"23.9",18.9,29.6,"4.4",2.5,7.7,"18.7",14.4,24.1,"51.7",45.6,57.8,88.4,83.7,91.9,79.3,73.9,83.8,456,3.3853,0.0517,0.034,0.0857,5.3,0.077,0.125,0.101,315,0.0380040668687394,3.4547147864716,1.78432574310419,0.151303604044991,2.33743930514243,"Wyoming"
"313",2017,"AK","Alaska",10.4,6.9,15.2,2,"19.6",14.3,26.3,"7.9",5,12.3,"18.9",14.3,24.5,"57.5",50.2,64.4,85.7,79.2,90.4,88.3,82.8,92.2,16,8.9113,0.1354,0.0491,0.1845,6.5,0.101,0.119,0.11,318,0.0259172257305494,5.38822142672016,5.81692601239669,0.396126983477117,12.4575719803922,"Alaska"
"314",2017,"AL","Alabama",12,9.7,14.8,1,"21.9",18.7,25.4,"3.8",2.3,6.2,"13.5",10.8,16.8,"65.4",61.4,69.3,86.6,83.8,88.9,81.8,78.4,84.8,7,80.4336,0.2985,0.0808,0.3793,4.5,0.131,0.183,0.158,317,0.0270211443286862,9.23165914661968,1.38328786299806,0.304860828806064,10.2047050192024,"Alabama"
"315",2017,"AR","Arkansas",12.6,9.2,17.1,5,"28.3",22.8,34.5,"7.4",4.3,12.6,"18.4",13.7,24.2,"63.3",56.9,69.2,80.5,75.3,84.9,90.2,85.5,93.4,34,38.8362,0.2068,0.0399,0.2467,3.7,0.133,0.172,0.153,320,0.0306285341721306,8.54232627053957,0.601314906849315,0.404196142465753,7.36167522423841,"Arkansas"
"316",2017,"AZ","Arizona",11.8,10.2,13.5,4,"12.4",10.7,14.3,"5.0",3.9,6.3,"15.3",13.5,17.3,"53.7",50.9,56.4,85.9,84,87.6,82.8,80.7,84.7,25,91.8728,0.6488,0.2459,0.8947,5,0.128,0.154,0.141,319,0.0370868904487935,8.07565557925971,1.88047136992011,0.317371406926474,16.0112237306642,"Arizona"
"317",2017,"CA","California",8.7,7,10.8,6,"8.1",6.6,10,"7.2",5.7,8.9,"18.1",15.8,20.8,"50.3",47,53.7,87.9,85.7,89.8,87.6,85.5,89.4,43,411.2066,11.026,2.1272,13.1532,4.8,0.104,0.136,0.12,321,0.0368934373569486,10.2972100168341,0.414332174047322,0.330325492424791,12.3180377412167,"California"
"318",2017,"CO","Colorado",11.4,9.6,13.5,8,"13.9",11.9,16.3,"8.5",7,10.4,"22.8",20.2,25.5,"47.0",43.8,50.1,87.2,85,89.1,85.4,83.2,87.4,52,45.9247,0.7571,0.3369,1.094,2.6,0.089,0.114,0.102,322,0.0396556512864384,6.62169130145745,0.971575922215081,0.282116627418199,3.72252006950142,"Colorado"
"319",2017,"DC","District of Columbia",13.3,10.4,16.7,11,"9.6",7.4,12.5,"11.1",8.4,14.3,"28.5",24.3,33,"44.5",39.7,49.4,93.9,91.7,95.5,96.1,93.3,97.7,79,11.9104,0.3583,0.389,0.7473,6.1,0.118,0.167,0.144,325,0.0266445197792088,9.50013660200154,0.939863425342466,0.325205602635229,11.7163668313833,"District Of Columbia"
"320",2017,"CT","Connecticut",16.5,14.1,19.3,9,"12.7",10.4,15.5,"7.0",5.3,9.2,"18.6",15.9,21.5,"49.8",46,53.7,90.2,87.7,92.2,91.5,89.2,93.3,61,41.0344,0.2208,0.118,0.3388,4.4,0.079,0.1,0.09,323,0.0333808986782798,5.87168137226849,0.219351100363191,0.259730234579117,12.2330487229012,"Connecticut"
"321",2017,"DE","Delaware",13.6,10,18.2,10,"19.4",15.3,24.3,"6.8",4.6,10.1,"18.5",14.8,22.9,"57.6",51.5,63.4,83.3,78.8,87,85.4,81.7,88.5,70,14.6805,0.0615,0.0379,0.0994,4.5,0.105,0.148,0.127,324,0.0312049348744469,7.49347848544794,0.216766801957789,0.265237757575758,10.6992395406162,"Delaware"
"322",2017,"FL","Florida",9.2,7.3,11.7,12,"13.3",11.1,15.8,"3.6",2.8,4.7,"14.0",11.6,16.7,"51.9",47.8,56,88.1,85.7,90.1,76,72.7,79,88,318.6537,2.2768,0.9422,3.219,4.3,0.115,0.146,0.131,326,0.0286794768218807,7.85950356004483,0.589210017341145,0.302522180000409,7.39751882703784,"Florida"
"323",2017,"GA","Georgia",11,8.8,13.6,13,"15.5",12.8,18.7,"5.9",4.3,7.9,"13.2",10.9,16,"57.2",53,61.2,85.9,83.1,88.4,78.2,75.1,81.1,97,162.5415,0.7422,0.2752,1.0174,4.8,0.117,0.157,0.137,327,0.0289337922074483,9.10237469203128,0.930995660434247,0.511437834337145,14.8280111675826,"Georgia"
"324",2017,"HI","Hawaii",14.7,12.2,17.6,15,"12.2",9.9,14.9,"8.7",6.9,10.8,"21.2",18.3,24.4,"47.9",44,51.8,89,86.8,91,92.8,90.4,94.5,106,16.9045,0.4535,0.2685,0.722,2.2,0.083,0.114,0.099,328,0.024460248861912,7.31011119445992,13.4955413521961,0.291036500711238,3.31281599979591,"Hawaii"
"325",2017,"IA","Iowa",13.7,11.4,16.3,19,"18.1",15.6,21,"6.7",5.1,8.8,"23.4",20.6,26.5,"61.5",57.8,65.1,88.2,85.7,90.3,91,88.8,92.7,142,36.5893,0.15,0.1256,0.2756,3.1,0.09,0.123,0.106,332,0.0312175508118348,7.45992308288361,0.53011176562418,0.212270915241105,4.88014211384516,"Iowa"
"326",2017,"IL","Illinois",10.3,8.1,12.9,17,"14.1",11.3,17.5,"6.4",4.6,8.7,"24.6",21.1,28.5,"53.4",49,57.8,85.6,82.5,88.2,85.5,82.4,88.1,124,187.8519,0.6894,0.3904,1.0798,5,0.104,0.135,0.12,330,0.0309688370332787,8.73945415808348,1.13265165432664,0.210029720612764,14.1006688067398,"Illinois"
"327",2017,"ID","Idaho",12.8,10,16.3,16,"13.6",10.6,17.2,"7.5",5.1,11,"16.6",13.1,20.7,"51.1",46.2,56,89.4,86.4,91.8,78.5,74.1,82.3,115,17.1251,0.1309,0.0728,0.2037,3.2,0.12,0.143,0.132,329,0.0363345014362142,11.0575524480683,1.77643988524239,0.333356670301475,16.9989658556701,"Idaho"
"328",2017,"IN","Indiana",14.2,12.2,16.4,18,"23.1",20.7,25.8,"5.8",4.6,7.4,"16.8",14.7,19,"54.9",51.9,57.9,84.2,82,86.2,87.1,85.1,88.9,133,67.1986,0.3623,0.1815,0.5438,3.5,0.114,0.149,0.132,331,0.0319816917882084,8.32751819165783,0.991806185307838,0.407151768587732,9.70114320709765,"Indiana"
"329",2017,"KS","Kansas",12.4,11.1,13.9,20,"19.5",17.9,21.3,"6.2",5.3,7.3,"19.4",17.8,21.2,"58.1",55.9,60.3,87.6,86.1,89,82.9,81.2,84.5,151,23.3778,0.1423,0.0864,0.2287,3.6,0.105,0.133,0.119,333,0.0305529205934442,6.55677508275048,0.99460564533873,0.188914266961652,4.26833391885019,"Kansas"
"330",2017,"LA","Louisiana",12.5,9.9,15.6,22,"25.7",22,29.8,"6.6",4.7,9.2,"19.7",16.5,23.5,"64.0",59.5,68.3,82.3,78.7,85.4,89.7,86.8,92.1,169,92.8962,0.2559,0.0746,0.3305,5.1,0.149,0.213,0.183,335,0.0267596278824103,8.65375174193449,0.959377942534246,0.298017010678053,5.55980867358502,"Louisiana"
"331",2017,"KY","Kentucky",12.1,9.5,15.3,21,"27.5",23.8,31.4,"4.5",3.3,6.2,"18.6",15.5,22.1,"59.9",55.6,64,82.8,79.1,85.9,91.3,88,93.7,160,65.4873,0.3032,0.0993,0.4025,4.8,0.148,0.194,0.171,334,0.0309505353018125,8.51408104671584,0.829135103512177,0.241010990622983,7.08324917440433,"Kentucky"
"332",2017,"MA","Massachusetts",15.9,12.3,20.3,25,"12.5",9.9,15.7,"7.8",6,10,"24.7",20.8,29.1,"42.2",37.6,47,89.2,86.1,91.6,95.6,93,97.3,196,76.6116,0.6267,1.1298,1.7565,3.8,0.083,0.111,0.097,338,0.0310614981421856,5.83586492139348,0.719145122575434,0.242988485438587,7.52398196238165,"Massachusetts"
"333",2017,"MD","Maryland",12.9,10.7,15.4,24,"12.1",10,14.5,"6.5",4.9,8.7,"18.3",15.6,21.4,"54.9",51.2,58.6,86.5,83.7,88.8,89.3,86.6,91.6,187,68.4282,0.5077,0.217,0.7247,4,0.075,0.1,0.088,337,0.0329944089486309,7.42123042984022,0.844261011099504,0.166131825225083,9.00500866344076,"Maryland"
"334",2017,"ME","Maine",14.2,11.6,17.4,23,"17.7",14.8,21,"10.0",7.6,13,"22.4",18.9,26.3,"54.8",50.2,59.2,90.3,87.9,92.4,89.5,86.5,91.9,178,17.9734,0.1352,0.0928,0.228,3.4,0.104,0.134,0.119,336,0.0299781132272821,5.89032977920701,0.340247199452259,0.160636539026592,2.54235245351657,"Maine"
"335",2017,"MI","Michigan",15.6,13.6,17.9,26,"18.6",16.3,21.1,"7.6",6.2,9.3,"20.7",18.4,23.3,"56.2",53.1,59.3,87,84.7,88.9,92.8,91,94.2,205,137.5434,0.5628,0.3423,0.9051,4.6,0.119,0.154,0.137,339,0.0316952835673303,8.15877794324385,1.18822206075134,0.382556914290643,9.99509118793313,"Michigan"
"336",2017,"MN","Minnesota",8.8,7.5,10.3,27,"14.2",12.5,16.1,"7.5",6.3,8.8,"21.8",19.9,23.9,"51.7",49,54.3,91.3,89.8,92.6,89.8,88.1,91.3,214,45.3564,0.3899,0.3769,0.7668,3.5,0.086,0.103,0.095,340,0.0292563041462699,5.03628465978369,0.925080378199288,0.26426042502734,7.881137345158,"Minnesota"
"337",2017,"MO","Missouri",12.8,10.5,15.5,29,"22.4",19.3,25.9,"5.3",3.7,7.4,"22.3",19.2,25.8,"58.0",53.8,62.1,84.4,81.2,87.2,80.4,77,83.4,232,75.8918,0.3768,0.2269,0.6037,3.7,0.112,0.143,0.128,342,0.034802087798727,7.9861173086022,0.941486466686036,0.284992279841003,8.86566707287657,"Missouri"
"338",2017,"MS","Mississippi",9.1,7,11.9,28,"24.1",19.8,28.9,"2.9",1.7,5,"11.3",8.5,14.9,"61.1",55.6,66.3,82.4,78,86,76.3,71.2,80.8,223,53.737,0.11,0.0372,0.1472,5.2,0.152,0.21,0.182,341,0.0285991121730402,8.75833183703858,0.458736054014887,0.261455925207756,5.55453285565559,"Mississippi"
"339",2017,"MT","Montana",11.9,9.4,15,30,"21.8",18.2,25.8,"8.5",6.3,11.4,"19.8",16.5,23.7,"45.6",40.9,50.4,87.7,84.2,90.5,88.1,84.4,91,241,12.0889,0.0987,0.0542,0.1529,4.1,0.119,0.151,0.135,343,0.0332018315713781,9.31890612293477,0.815999081172751,0.180379897691071,1.07453125299864,"Montana"
"340",2017,"NC","North Carolina",11,8.7,13.8,37,"16.7",13.6,20.4,"7.8",5.8,10.4,"18.2",15.2,21.8,"58.6",54,63,85.8,82.4,88.7,80.4,76.7,83.7,304,136.5394,0.6044,0.2918,0.8962,4.5,0.119,0.156,0.138,350,0.0322668568924498,8.00992458574919,0.912473835388514,0.270878693125391,7.30563278245475,"North Carolina"
"341",2017,"ND","North Dakota",13.3,10.6,16.5,38,"17.9",14.8,21.5,"9.4",6.9,12.5,"25.3",21.6,29.3,"55.2",50.7,59.6,87.7,84.6,90.2,89.7,86.6,92.1,313,5.3748,0.0832,0.0257,0.1089,2.6,0.084,0.119,0.101,351,0.0306061105389241,5.63173961320397,0.690656399373959,0.178257596418733,2.69555886501422,"North Dakota"
"342",2017,"NH","New Hampshire",20,16.1,24.5,33,"20.4",16.2,25.3,"11.0",7.7,15.4,"23.9",19,29.5,"53.4",47.5,59.3,88.2,84.2,91.2,91.2,87.3,94.1,268,9.2457,0.0776,0.068,0.1456,2.8,0.057,0.083,0.07,346,0.0310417043921476,5.05662489381886,0.827882059417514,0.153198940634397,2.62837484078212,"New Hampshire"
"343",2017,"NE","Nebraska",10.9,9.1,12.9,31,"16.1",14,18.5,"7.7",6.2,9.5,"22.6",20.1,25.3,"58.6",55.3,61.8,87.8,85.7,89.6,83.6,81.2,85.7,250,17.5849,0.1698,0.0803,0.2501,3,0.083,0.119,0.101,344,0.0319611405869344,8.1958445560359,0.742841604077181,0.282608900346021,NA,"Nebraska"
"344",2017,"NJ","New Jersey",9.8,7.7,12.4,34,"11.8",9.5,14.6,"5.5",4,7.7,"15.9",13.2,19,"48.8",44.5,53.2,84.8,81.6,87.4,84.5,81.4,87.1,277,81.7979,0.5433,0.3103,0.8536,4.5,0.073,0.1,0.087,347,0.0293208325676355,8.182826259162,0.13075652965374,0.267058843375735,9.36476977260056,"New Jersey"
